Hôpital_ID,Nom_Hôpital,Capacité_Lits,Code Postal,Ville,Département,Région,Spécialités_Disponibles
d97aaccc-6371-4a93-8b0f-d549500e4db2,Cohen,130,42046,Sainte Thibault,Charente-Maritime,Bretagne,"Dermatologie, Cardiologie, Urgences"
dd941487-96ea-463f-bd3b-8bd25eae11d6,Labbé Moreno et Fils,269,60663,Picard,Jura,Lorraine,"Urgences, Pédiatrie, Cardiologie"
245fda4e-8585-4d6e-b408-6c8e24879d17,Martins et Fils,467,51253,ColasBourg,Nièvre,Lorraine,"Dermatologie, Chirurgie, Urgences"
5df4d311-a208-4bf8-accb-6b467de14a85,Descamps Boulay SARL,65,97352,Pelletier,Guyane,Wallis-et-Futuna,"Dermatologie, Cardiologie, Chirurgie"
0708481c-9e10-48bb-b6a9-23f9d8e6655d,Maréchal Bernier S.A.S.,264,90800,Masse,Aube,Polynésie française,"Cardiologie, Urgences, Chirurgie"
360cd87c-843b-45ce-a55c-463480b281d3,Valette,220,56840,Guyon-sur-Lacroix,Haute-Loire,Haute-Normandie,"Dermatologie, Cardiologie, Chirurgie"
59d6de9c-52ec-4aba-8598-b1399adb0e59,Gaudin Diallo SARL,319,28810,Noëlnec,Corrèze,Nord-Pas-de-Calais,"Urgences, Cardiologie, Chirurgie"
77374822-0d43-4d2b-837a-8b448581a2b8,Carlier Gomes SA,209,49088,Saint Benjamin,Charente,Guyane,"Urgences, Cardiologie, Dermatologie"
aaf206fa-55be-4e01-830d-e066b488428a,Raynaud,307,98475,Lebrun,Indre,Alsace,"Pédiatrie, Urgences, Cardiologie"
b5b02d05-2f43-41f6-a96a-3521ff4c1eeb,Michaud,462,11345,Sainte Pénélopenec,Ariège,Champagne-Ardenne,"Chirurgie, Urgences, Cardiologie"
776595a8-d0de-47d6-a31b-16dc2e5ffaff,Didier,310,28319,Lombard,Aude,Polynésie française,"Dermatologie, Urgences, Pédiatrie"
63f3fbb6-36b2-4e3c-8023-3512058eb7d1,Bigot,346,72917,Thomas-sur-Mer,Cantal,Saint-Barthélémy,"Urgences, Cardiologie, Dermatologie"
3a1ed620-3c3e-47d8-acf0-4ca3c2dd3828,Muller Lefort SARL,210,63510,Descamps,Vendée,Mayotte,"Chirurgie, Cardiologie, Dermatologie"
049a43a4-678c-461e-9a59-5d8f33866164,Bertrand,296,44530,Brunet,Orne,Saint-Barthélémy,"Cardiologie, Chirurgie, Urgences"
0b50aec1-a6e1-435c-a15e-8fe5ba912080,Alves Vallée S.A.,281,85510,Chevallier-sur-Mer,Cher,Guadeloupe,"Dermatologie, Urgences, Chirurgie"
f2cdae36-835d-45ce-b2ba-33f658c4162d,Albert,412,48490,Delorme,Gironde,Île-de-France,"Chirurgie, Dermatologie, Urgences"
51b1eefe-571d-44e2-966f-52694505c911,Guillou,275,04197,Bouvier-sur-Mer,Orne,Bourgogne,"Urgences, Dermatologie, Cardiologie"
018cc594-70f4-4803-9040-4ed4fb6f916a,Chartier,104,71096,Saint Maurice,Aube,Martinique,"Urgences, Dermatologie, Cardiologie"
05b22d96-a9b3-4412-bb9e-b37e471bbcba,Lecomte,439,93367,Blot,Lozère,Province-Alpes-Côte d'Azur,"Cardiologie, Dermatologie, Urgences"
7fd76845-5273-4efa-af55-8019d953d326,Dupuis,433,59022,Sainte Roger,Ille-et-Vilaine,Saint-Pierre-et-Miquelon,"Dermatologie, Cardiologie, Chirurgie"
b7af9e63-ada4-477b-8e2e-bda519626cfd,Tanguy Petitjean S.A.R.L.,142,98918,Costa,Mayenne,Wallis-et-Futuna,"Urgences, Pédiatrie, Dermatologie"
788f09f1-a593-4217-b3e5-fc344edd7190,De Sousa Menard S.A.,262,24400,Roux,Hérault,Midi-Pyrénées,"Dermatologie, Pédiatrie, Cardiologie"
f5e616dc-479d-4630-af7e-855439000e87,Huet,350,52160,Léger,Val-d'Oise,Province-Alpes-Côte d'Azur,"Pédiatrie, Cardiologie, Chirurgie"
945d6ee6-454b-4085-a198-c659d5fe0cab,Gaudin Michel SARL,440,59255,Bègue-sur-Perret,Ardèche,Champagne-Ardenne,"Chirurgie, Urgences, Pédiatrie"
3169afb1-80cc-4496-a688-a02dbc99dc1e,Étienne,479,32142,Lefèvre-sur-Richard,Nord,Rhone-Alpes,"Cardiologie, Chirurgie, Pédiatrie"
7948b10f-377d-427f-abb8-f40674042363,Guillon,123,19595,Gimenez,Yonne,Centre,"Dermatologie, Urgences, Cardiologie"
f11b2477-3eac-4012-b007-7bf89da99f1e,Maillot Navarro S.A.,206,15724,Dias-sur-Pruvost,Loir-et-Cher,Languedoc-Roussillon,"Chirurgie, Pédiatrie, Cardiologie"
dd64846d-c192-4eb4-b7c9-bb4d73a6e3df,Étienne Loiseau S.A.,248,55236,Lamy,Vendée,Saint-Barthélémy,"Urgences, Chirurgie, Dermatologie"
339f6ac5-09f9-4c9f-9ada-1c30fb76c141,Mendès S.A.R.L.,199,46091,Cousin,Aisne,Midi-Pyrénées,"Cardiologie, Pédiatrie, Dermatologie"
91a036fb-634d-46c6-ac66-de5efb9cbd00,Ruiz S.A.S.,376,00857,Sainte Frédériquenec,Martinique,Réunion,"Pédiatrie, Dermatologie, Urgences"
29bf6f54-eaf5-4e83-858e-34230e63a4fb,Martineau S.A.R.L.,477,49851,Mullernec,Deux-Sèvres,Basse-Normandie,"Dermatologie, Urgences, Chirurgie"
d6525505-e448-424a-8e35-72e0b6342357,Alexandre Delannoy S.A.,476,40345,WagnerBourg,Oise,Saint-Barthélémy,"Pédiatrie, Chirurgie, Urgences"
ff1f451e-ad1c-4b38-a868-5b79c3386b0c,Barre Jean SA,230,05796,Mace,Puy-de-Dôme,Mayotte,"Urgences, Pédiatrie, Cardiologie"
80679808-b32c-4510-913b-c8a8f2126717,Guyot,53,75677,Blot,Vaucluse,Guadeloupe,"Dermatologie, Urgences, Pédiatrie"
b5b3f6d1-c503-4418-a83f-b2245aa85ecb,Bertin,493,67437,Duhamel,Cantal,Bretagne,"Urgences, Dermatologie, Cardiologie"
14f7f248-020f-44c1-9059-c4d719436887,Rousseau SARL,184,43024,Vincent,Lot,Corse,"Pédiatrie, Cardiologie, Chirurgie"
465c268f-0c95-440e-91c8-7f1bce4b91f2,Potier SA,390,65068,Tanguy,Mayenne,Guadeloupe,"Chirurgie, Cardiologie, Urgences"
1f07482c-8c40-495f-9505-d268b84381dc,Diallo SA,359,42673,Bazin,Meurthe-et-Moselle,Champagne-Ardenne,"Pédiatrie, Dermatologie, Chirurgie"
85ed9ddc-a9b1-42d2-95e5-974bbf49b28c,Coste,246,27834,Bonneau,Yonne,Saint-Martin,"Dermatologie, Urgences, Pédiatrie"
3bbdb180-6c24-4e41-871b-ef2f7e28c7b8,Gay,299,48253,Sanchez-sur-Mer,Mayenne,Saint-Barthélémy,"Chirurgie, Dermatologie, Urgences"
a13db312-fd75-41d8-89de-23610cbd24a4,Lopez S.A.R.L.,339,02468,Rolland,Calvados,Languedoc-Roussillon,"Chirurgie, Dermatologie, Urgences"
f57f4cf7-d7fc-4641-8bd8-2215098d1e53,Pineau,412,59308,Carpentier,Corse-du-Sud,Martinique,"Cardiologie, Pédiatrie, Dermatologie"
284b7eab-f169-4247-90c8-36826c067aab,Jacquet,427,13026,Lamy-sur-Riou,Charente-Maritime,Corse,"Cardiologie, Chirurgie, Urgences"
0cced1f4-677b-4136-9f1f-060ae7d198f9,Pons S.A.R.L.,240,70693,Sainte Stéphane,Calvados,Polynésie française,"Urgences, Pédiatrie, Chirurgie"
fca1ee22-ba78-4843-9394-4ef0476b50c1,Toussaint Lamy S.A.R.L.,464,06985,Saint Sylviedan,Haute-Marne,Centre,"Urgences, Dermatologie, Pédiatrie"
1724ed55-bc1e-48d2-9552-147465481333,Marie Gallet S.A.S.,275,99018,Piresboeuf,Maine-et-Loire,Languedoc-Roussillon,"Dermatologie, Cardiologie, Chirurgie"
414cfb3c-bc74-4959-ae90-3066e22454fd,Georges,319,49878,BoulayVille,Puy-de-Dôme,Saint-Martin,"Urgences, Chirurgie, Pédiatrie"
863238ef-9ccb-46fc-a72b-fb31b437e092,Menard Schmitt S.A.S.,385,54736,Garnier,Martinique,Saint-Pierre-et-Miquelon,"Urgences, Chirurgie, Pédiatrie"
5a173829-3e4c-4f44-b25b-9bb4f03ce12e,Collin,187,49133,Bonnetboeuf,Savoie,Alsace,"Chirurgie, Urgences, Dermatologie"
22d713b8-1b9f-403f-94dd-bcede54da07a,Da Costa et Fils,343,71898,Guérin,Eure,Réunion,"Cardiologie, Urgences, Dermatologie"
0f6e3bfc-84d3-4780-86ac-786f3a34d314,Charles Chauvet et Fils,263,63035,Barbenec,Gironde,Bretagne,"Urgences, Pédiatrie, Chirurgie"
5a1e8af8-ac57-4a9a-92a7-c225d1974d76,Wagner Courtois et Fils,362,69889,DiazVille,Côtes-d'Armor,Champagne-Ardenne,"Dermatologie, Chirurgie, Pédiatrie"
766950e5-e336-453c-a035-5cd8ba2e009a,Chrétien S.A.S.,106,45485,Petitjean,Pyrénées-Atlantiques,Franche-Comté,"Pédiatrie, Urgences, Chirurgie"
061655a3-8d3c-4a23-8a8d-f336be8df6df,Costa,357,92086,Saint Manon,Isère,Limousin,"Pédiatrie, Dermatologie, Chirurgie"
6d80413c-8e4c-400f-869a-fbbece2398e9,Jacques,115,01557,BoulangerVille,Corse-du-Sud,Saint-Pierre-et-Miquelon,"Chirurgie, Cardiologie, Pédiatrie"
76d0c8e8-ce35-46e9-ae83-94ddc25e0e8a,Perez SARL,480,45689,Valette,Loire,Saint-Barthélémy,"Chirurgie, Dermatologie, Cardiologie"
3d0f5051-ae89-4458-aace-21523b52c2ea,Marchand Coulon et Fils,382,24768,MartyVille,Indre,Rhone-Alpes,"Chirurgie, Urgences, Pédiatrie"
df9554ba-cd71-47f7-a68e-670ecc3b8414,Collet,206,50505,Lemoine-sur-Julien,Tarn-et-Garonne,Guadeloupe,"Chirurgie, Pédiatrie, Urgences"
50d112cf-b2c5-4324-97d1-853b0c98bb85,Dos Santos SA,280,56342,Pottier-les-Bains,Haute-Marne,Wallis-et-Futuna,"Urgences, Cardiologie, Pédiatrie"
96fb439b-1da5-4674-9862-d618d53eb60a,Jacquet,349,34128,Sainte Hortense,Pyrénées-Atlantiques,Martinique,"Cardiologie, Pédiatrie, Urgences"
cfbd3bbe-8e42-4075-be8c-0a3759b45f05,Pons,109,62343,Vincent,Lot-et-Garonne,Saint-Martin,"Pédiatrie, Cardiologie, Dermatologie"
2394ba80-55a3-425f-a17a-2b568545e4f5,Peltier,269,27585,Rémy-sur-Devaux,Hérault,Corse,"Cardiologie, Dermatologie, Pédiatrie"
0d26191f-caf5-4d4b-a83d-8b0a92c7bc51,Masse Garcia S.A.R.L.,294,58464,Saint Michel,Allier,Centre,"Cardiologie, Dermatologie, Pédiatrie"
61a06e97-7a54-436d-a159-49c43e383832,Chartier Pineau et Fils,318,08477,Saint Nath-les-Bains,Creuse,Poitou-Charentes,"Urgences, Chirurgie, Pédiatrie"
b61b9be1-b730-402b-bbe2-75de198cfa47,Durand et Fils,490,02194,Grégoirenec,Mayenne,Alsace,"Pédiatrie, Dermatologie, Chirurgie"
2805941f-f22f-4d0e-b622-8562f5f5431d,Durand,56,60945,Hardy,Loire,Alsace,"Urgences, Chirurgie, Cardiologie"
39bbb5aa-5583-4b9d-9506-e30c3f921ea9,Auger SA,488,43569,Alexandre,Alpes-de-Haute-Provence,Limousin,"Dermatologie, Urgences, Cardiologie"
89aee057-fb39-485d-b782-fa83a43111a3,Evrard S.A.S.,415,82941,Raymond,Loiret,Polynésie française,"Cardiologie, Pédiatrie, Chirurgie"
05f0c30f-d5c8-4354-96a8-1ef5e8a148ce,Pottier Colas S.A.S.,87,28656,Lebon,Territoire de Belfort,Picardie,"Urgences, Pédiatrie, Chirurgie"
a3f38907-1308-4d61-bc57-67ac5751ddf7,Colin,79,13536,Sainte Eugène,Pyrénées-Orientales,Guyane,"Dermatologie, Urgences, Chirurgie"
7259e6e2-6693-49e9-a3d3-26813002e4a3,Leduc,56,66097,DurandBourg,Essonne,Alsace,"Pédiatrie, Chirurgie, Urgences"
646586bb-299b-45ef-8f3c-37902a72eaa0,Guilbert Dupuis S.A.R.L.,127,02650,Vallée,Savoie,Picardie,"Urgences, Chirurgie, Pédiatrie"
5b35eef4-0976-41da-976b-7540059cb442,Thibault,71,59090,Blot,Paris,Réunion,"Urgences, Dermatologie, Chirurgie"
ef3b025f-306f-410a-84e1-4c3072702be4,Andre,86,12650,Chartier,Saône-et-Loire,Province-Alpes-Côte d'Azur,"Dermatologie, Chirurgie, Pédiatrie"
ba686617-2170-451c-91bc-4ad120ba6832,Chevallier Ramos SA,257,66021,Mercierboeuf,Pas-de-Calais,Picardie,"Urgences, Cardiologie, Chirurgie"
a22fad07-0f7c-4523-b4b8-30d9ba6ff77a,Pottier Louis S.A.R.L.,382,80431,Gros,Loire,Picardie,"Cardiologie, Urgences, Dermatologie"
e8d44edc-5df0-4a20-b0be-7b6a0cc16deb,Lemaire,141,29127,Saint Zacharie,Haute-Garonne,Languedoc-Roussillon,"Chirurgie, Cardiologie, Dermatologie"
6e9e2e75-3bc4-471c-8d16-1114d62f5454,Baudry,185,64193,Sanchez,Drôme,Guyane,"Urgences, Chirurgie, Cardiologie"
719c5125-7f34-4839-984e-f720d7fd8989,Berger S.A.R.L.,253,80351,Saint Agnèsdan,Côtes-d'Armor,Poitou-Charentes,"Urgences, Chirurgie, Dermatologie"
e9d6b92b-da71-48da-96ae-7efb33c4df42,Paris Leduc S.A.,61,57212,Parent,Lot-et-Garonne,Aquitaine,"Chirurgie, Dermatologie, Urgences"
827515c7-9aa8-421c-9325-70bca4b18df6,Lemoine Cousin S.A.S.,336,15071,Labbé-sur-Jacob,Tarn,Nord-Pas-de-Calais,"Urgences, Chirurgie, Dermatologie"
99ff9bf7-2488-43c9-bf27-ec1c24210413,Bousquet,137,41852,Sainte Caroline-sur-Mer,Deux-Sèvres,Bretagne,"Dermatologie, Chirurgie, Urgences"
1d061722-ea1c-4da2-b662-4992cb940fab,Pasquier,324,10999,Chevalier-sur-Mer,Puy-de-Dôme,Saint-Martin,"Chirurgie, Urgences, Pédiatrie"
6e2b7fe8-ce1f-46ed-9414-6357b0d01312,Chevallier SARL,351,13669,Sainte Théophile,Guadeloupe,Basse-Normandie,"Dermatologie, Urgences, Chirurgie"
1ffa8b11-781d-499c-8e76-63b433ee4b37,Munoz,354,43033,Charrier-sur-Julien,Val-d'Oise,Basse-Normandie,"Urgences, Dermatologie, Chirurgie"
3900b369-9cc0-4ff3-b8ff-7726f5dea8f0,Fouquet Jean SARL,491,22424,Boucher,Puy-de-Dôme,Guyane,"Cardiologie, Urgences, Chirurgie"
68fc1b9a-529b-44e3-ad54-4379b7381815,Paul SARL,312,80652,Rousseau,Paris,Réunion,"Pédiatrie, Chirurgie, Urgences"
a53508c6-623b-46a1-b803-cc1f80d1e5b5,Blanchard et Fils,416,51175,Morvannec,Landes,Saint-Barthélémy,"Pédiatrie, Cardiologie, Chirurgie"
fad593f9-b4c0-4750-adfb-2f9a78231836,Brunel Durand SA,281,95622,Sainte Dominiquedan,Guyane,Saint-Pierre-et-Miquelon,"Cardiologie, Dermatologie, Pédiatrie"
c3fbba4d-5bda-4a82-a011-9d2de3ef8bb7,Pelletier S.A.,390,99835,Lombard,Maine-et-Loire,Haute-Normandie,"Pédiatrie, Cardiologie, Dermatologie"
c02d7ec7-a701-44fe-abd6-e8123136cfea,Weiss,238,97843,Blanchet,Loiret,Saint-Martin,"Cardiologie, Urgences, Chirurgie"
e69771e0-5b39-41b1-a0f1-65b28794bd2f,Martin SARL,50,79602,Gilles,Gard,Saint-Martin,"Chirurgie, Urgences, Dermatologie"
599391dc-5184-49fc-bbe2-3493fdb349cf,Le Roux Lelièvre SARL,235,51982,Pascal-les-Bains,Aube,Wallis-et-Futuna,"Chirurgie, Urgences, Pédiatrie"
42bce323-9d7e-4fe4-b2b1-6bc83b6b714c,Dupré SARL,130,78723,Colindan,Vienne,Rhone-Alpes,"Cardiologie, Urgences, Pédiatrie"
1e134328-ec80-463f-9f35-22a31a55cd28,Marty SARL,462,58646,Valentin-sur-Leleu,Martinique,Corse,"Pédiatrie, Urgences, Cardiologie"
057f5e52-65ba-447c-a3fc-8ebb68b8ecae,Fournier S.A.R.L.,399,62603,Chartier-sur-Rodriguez,Allier,Auvergne,"Cardiologie, Dermatologie, Chirurgie"
bc88840c-729b-4a2b-97d9-4a8fc1f34711,Le Goff S.A.,490,16275,Tessier,Vaucluse,Franche-Comté,"Dermatologie, Pédiatrie, Cardiologie"
3cc450b3-c354-45bb-87ec-3a26d967625a,Lebreton S.A.S.,426,77107,DupuyVille,Nord,Wallis-et-Futuna,"Urgences, Dermatologie, Cardiologie"
3bfb548a-4e5d-4373-9ec9-6ce7887fc992,Bousquet S.A.S.,294,48072,Fabre-sur-Blot,Bouches-du-Rhône,Nouvelle-Calédonie,"Pédiatrie, Cardiologie, Urgences"
06d04456-d55f-4e6c-a461-59205cd8cc7f,Michel,397,78781,JulienBourg,Marne,Polynésie française,"Chirurgie, Pédiatrie, Urgences"
49e4fa8b-cfc3-4cfe-9057-ef5faecabb4c,Brunet,54,41569,Blanchard,Moselle,Picardie,"Urgences, Dermatologie, Cardiologie"
331bf4af-f95d-47fa-a5f2-b6c8e0d67bc8,Chevallier,175,08830,Brun-sur-Mer,Haute-Saône,Auvergne,"Chirurgie, Dermatologie, Urgences"
f645d100-e1d1-45c8-bab5-7380389c5bfc,Lagarde,253,98754,Lévêque,Ille-et-Vilaine,Midi-Pyrénées,"Chirurgie, Dermatologie, Cardiologie"
c956f5b3-7ce6-43fe-8bf6-bded50ae3619,Germain S.A.S.,288,61138,Michaud,Saône-et-Loire,Picardie,"Chirurgie, Pédiatrie, Urgences"
10df2f5b-a549-419f-8c52-fff627ee4c67,Payet,188,43899,Guillaume,Cher,Mayotte,"Chirurgie, Pédiatrie, Cardiologie"
62971a86-dae9-43a9-b69d-b4dae12265f4,Loiseau,475,61279,Sainte Geneviève,Haute-Saône,Nord-Pas-de-Calais,"Cardiologie, Chirurgie, Pédiatrie"
86a1593a-3388-4cee-89ed-12522776f742,Pereira SA,231,42830,Saint Constance-sur-Mer,Lot,Poitou-Charentes,"Urgences, Chirurgie, Pédiatrie"
f4f1fea7-b269-49c8-8686-852c9b4ddab1,Georges,232,28425,Torres,Loire,Martinique,"Chirurgie, Dermatologie, Urgences"
1818c7e3-2f84-465f-879b-0a911e8c9320,Bonnet,465,56662,CollinVille,Isère,Bretagne,"Urgences, Cardiologie, Pédiatrie"
c1f65473-3e9f-4e72-b60a-e4f4b2f686ac,Pelletier Germain S.A.R.L.,470,44830,Alves,Val-d'Oise,Bretagne,"Pédiatrie, Urgences, Dermatologie"
87a035d5-3def-4763-b219-e18d65cdcfb2,Pichon S.A.S.,146,79185,Colin,Eure,Poitou-Charentes,"Urgences, Pédiatrie, Cardiologie"
792a9528-f6db-4e6c-aac1-bafd8a510be0,Perrier Picard S.A.S.,270,65155,Vallet,Nièvre,Aquitaine,"Cardiologie, Dermatologie, Pédiatrie"
ab015830-6dc2-4ade-94bd-cedb43807f72,Guérin Techer SARL,437,91307,Jourdan,Pas-de-Calais,Limousin,"Dermatologie, Urgences, Cardiologie"
cff83aba-3727-46f3-b37b-a79e609158a6,Descamps SA,192,00957,Blondel,Aube,Franche-Comté,"Cardiologie, Pédiatrie, Dermatologie"
e2018230-17bf-4abe-9895-870053c65e86,Gomes,403,35243,Giraud,Hautes-Alpes,Languedoc-Roussillon,"Cardiologie, Pédiatrie, Chirurgie"
0ae5e69f-436a-46ca-8717-1873b4c2db18,Ledoux Leroy S.A.S.,198,34591,Marin-les-Bains,Vienne,Limousin,"Urgences, Cardiologie, Dermatologie"
bc1004c0-40e2-4d95-abab-e5f387581238,Marty Perrin SARL,92,63409,Sainte ÉmilieVille,Aveyron,Saint-Barthélémy,"Urgences, Pédiatrie, Chirurgie"
58b20ae9-3f05-4447-9077-776679ef3cbc,Dupuis,218,51290,GuyotBourg,Aube,Nord-Pas-de-Calais,"Cardiologie, Dermatologie, Urgences"
725fb52e-2280-41e3-ae0f-35b7fa865746,Langlois,121,32039,BlanchardBourg,Corrèze,Saint-Martin,"Chirurgie, Urgences, Pédiatrie"
8a35e382-9b0e-47ae-83e1-b5b1ac35b8ef,Grégoire,85,71101,Le Gall-sur-Guilbert,Ariège,Franche-Comté,"Urgences, Pédiatrie, Dermatologie"
90dba6ec-8bb3-4a39-b339-ea43efdf09cb,Muller Chauvin SARL,369,41922,Sainte Vincent,Loir-et-Cher,Limousin,"Urgences, Pédiatrie, Dermatologie"
eafda05a-0fbe-41e8-9226-1f253a4319cc,Delmas,140,09293,Menard,Gers,Île-de-France,"Cardiologie, Pédiatrie, Chirurgie"
c40b3d9c-2a95-46ac-9313-fe2752bf7c39,Étienne SARL,459,77845,Pineau,Jura,Île-de-France,"Urgences, Cardiologie, Pédiatrie"
cd1bdc7b-18b8-433f-abe7-df80f037edf3,Meunier,127,44863,Giraud-les-Bains,Loire-Atlantique,Basse-Normandie,"Pédiatrie, Cardiologie, Dermatologie"
93b431cc-d05b-4b25-a55f-502f508e004d,Bodin Lopes et Fils,109,23222,Saint Rémy,Allier,Île-de-France,"Dermatologie, Chirurgie, Cardiologie"
79d2cd0f-96af-430f-8b46-ee4e85b57af6,Marty Maury SA,403,49238,MaillardVille,Isère,Wallis-et-Futuna,"Chirurgie, Urgences, Pédiatrie"
c3b80674-ed2e-4bc2-92ea-b108ecd5a698,Neveu Lesage et Fils,114,88915,Marques-sur-Mer,Loiret,Basse-Normandie,"Dermatologie, Chirurgie, Cardiologie"
99fa4488-8333-4f4c-8f05-d7901092cc97,Brunel,457,54255,Saint Zachariedan,Sarthe,Limousin,"Pédiatrie, Dermatologie, Urgences"
5225b4ca-fbea-4785-b7ed-2f5a12d163c6,Martin,68,57479,Barre-les-Bains,Corrèze,Nord-Pas-de-Calais,"Urgences, Chirurgie, Dermatologie"
c0460da0-d2b1-41b4-ba15-aa847fc0a3c1,Dupuis,224,35710,Sainte Anastasie,Corse-du-Sud,Bourgogne,"Pédiatrie, Cardiologie, Chirurgie"
6ff59f62-0b11-4500-8ff7-750859fcefac,Auger,372,58341,BarreBourg,Guyane,Bourgogne,"Urgences, Pédiatrie, Chirurgie"
54df0953-9961-454e-96ac-312c7bc38630,Garcia,123,31169,Teixeira,Aube,Basse-Normandie,"Cardiologie, Dermatologie, Pédiatrie"
4909dea1-4d49-4bc9-97c4-73f4354bc216,Perrin,495,10933,Morin,Corrèze,Wallis-et-Futuna,"Chirurgie, Pédiatrie, Urgences"
561e3d6c-0d98-47d6-9b67-c31ddaa25713,Delahaye De Sousa S.A.,113,62310,Barbierboeuf,Nièvre,Poitou-Charentes,"Urgences, Pédiatrie, Dermatologie"
1c8dbd92-939e-4c17-bd62-c842a72eb442,Torres,358,29086,Adam,Haute-Loire,Nouvelle-Calédonie,"Pédiatrie, Urgences, Chirurgie"
80ce6035-66e2-44e6-90c6-bfd07229233a,Ferrand,98,40799,Pierre,Mayenne,Champagne-Ardenne,"Chirurgie, Dermatologie, Cardiologie"
717047be-c8cb-4d27-8462-e87177660304,Fischer S.A.S.,88,65658,Sanchez,Hautes-Pyrénées,Guadeloupe,"Pédiatrie, Cardiologie, Urgences"
093c2b9b-0bf3-45ba-aa91-9dcc0a0ed54f,Fischer SA,183,29210,Roux,Marne,Saint-Barthélémy,"Cardiologie, Urgences, Pédiatrie"
7c8a7618-9b63-4fc6-a84a-1daa675f49ee,Bourgeois,296,18304,Traore,Allier,Rhone-Alpes,"Cardiologie, Pédiatrie, Dermatologie"
43c71d88-1de2-41ce-be5c-4736b5c56880,Gimenez,70,06323,Texier-sur-Millet,Gers,Guadeloupe,"Dermatologie, Pédiatrie, Urgences"
9eaeda7b-31a0-4752-8cfa-01f2858d50e8,Laporte,302,52489,Saint Jean,Oise,Nord-Pas-de-Calais,"Urgences, Dermatologie, Pédiatrie"
da94a882-ec57-4c86-9ee6-a5ca63043b70,Louis Briand S.A.R.L.,395,88451,Gillet,Gers,Limousin,"Dermatologie, Pédiatrie, Cardiologie"
70258c32-ee6b-45d6-a3de-bb1e41bd7642,Tanguy Duhamel S.A.S.,77,53005,Gilbert,Ardèche,Martinique,"Cardiologie, Chirurgie, Pédiatrie"
258bdd42-c71e-42b4-bc01-47942d8621df,Becker S.A.R.L.,207,90326,Pascal,Paris,Guyane,"Dermatologie, Cardiologie, Pédiatrie"
adec6c8a-6b50-44fd-8a7d-cf4b9e8800af,Pons Giraud S.A.S.,243,08645,Sainte Sébastien-la-Forêt,Yvelines,Mayotte,"Dermatologie, Pédiatrie, Chirurgie"
6c3939bd-9cfa-4509-8888-1ba842a2242d,Roy,161,45415,Saint Antoine,Dordogne,Lorraine,"Dermatologie, Chirurgie, Pédiatrie"
49bae739-e991-4d2d-9bb3-f91eaa6d5cd2,Simon Marie et Fils,366,71105,Poirier,Alpes-Maritimes,Saint-Pierre-et-Miquelon,"Pédiatrie, Chirurgie, Dermatologie"
9dcab6b1-b4b4-4de1-ae8f-90664b5bd7e2,Rocher,195,60443,Launay,Mayenne,Centre,"Dermatologie, Pédiatrie, Cardiologie"
189f6938-4f52-4dbd-9d8e-f35939efe67e,Martins Rodrigues S.A.S.,439,43157,Petitjean-sur-Giraud,Cher,Picardie,"Cardiologie, Chirurgie, Pédiatrie"
f761978b-c3d3-41b4-a844-edcc64539928,Roux Mercier S.A.,190,58501,Boulayboeuf,Sarthe,Saint-Barthélémy,"Chirurgie, Pédiatrie, Dermatologie"
5bee6c9f-078c-4f1e-93d5-6f68eeda182e,Jourdan SARL,210,19211,Colas-la-Forêt,Loiret,Pays-de-Loire,"Urgences, Chirurgie, Dermatologie"
6a359d94-6f8d-4a92-b8db-aa659ac3ea35,Delattre,182,09521,Picard-la-Forêt,Doubs,Rhone-Alpes,"Pédiatrie, Cardiologie, Chirurgie"
2b7dbcf2-eafd-4732-b13a-c230b5caf282,Lesage,387,96728,Colas,Pas-de-Calais,Pays-de-Loire,"Urgences, Dermatologie, Cardiologie"
904e00fc-f0b9-4bdc-988e-03ac98c6ffa7,Roche Gallet SA,253,79668,Benoit-sur-Collet,Mayotte,Saint-Barthélémy,"Pédiatrie, Dermatologie, Cardiologie"
9786c631-08ef-4e9d-a221-545414547bd6,Gay,443,23024,AlexandreBourg,Morbihan,Franche-Comté,"Dermatologie, Cardiologie, Chirurgie"
6efe7527-c356-4d52-adb6-d85f9370025c,Marchand et Fils,326,44059,Grenier,Mayenne,Haute-Normandie,"Urgences, Pédiatrie, Dermatologie"
759766ac-572c-4ca9-b9be-85b355b9035a,Marchand,271,05802,Leconte,Aisne,Languedoc-Roussillon,"Chirurgie, Dermatologie, Urgences"
7570993a-aac9-4e78-92a8-266fa5c0c03d,Laine Guillou S.A.,270,30691,Sainte Patricia,Vienne,Limousin,"Chirurgie, Cardiologie, Dermatologie"
c7ce46df-cf98-4663-a8fc-3c5584482229,Lebrun,288,46775,FernandesVille,Rhône,Aquitaine,"Urgences, Pédiatrie, Chirurgie"
afdbac3f-2819-48e8-9bb9-e66f76da30e8,François Dumont SA,230,35127,Robin-sur-Leclerc,Isère,Nord-Pas-de-Calais,"Chirurgie, Dermatologie, Pédiatrie"
16724d3f-a6bd-4f26-95b9-1bf6fffc1b06,Dupuy S.A.R.L.,136,19284,Chrétien,Bas-Rhin,Saint-Pierre-et-Miquelon,"Chirurgie, Dermatologie, Pédiatrie"
6caccb20-e78c-45b0-8353-2f3026216752,Ferrand,200,70849,Dupré,Marne,Midi-Pyrénées,"Chirurgie, Pédiatrie, Cardiologie"
